images,labels
images/1_688_672.npy,labels/1_688_672_map.npy
images/1_688_688.npy,labels/1_688_688_map.npy
images/1_688_704.npy,labels/1_688_704_map.npy
images/1_688_720.npy,labels/1_688_720_map.npy
images/1_688_736.npy,labels/1_688_736_map.npy
images/1_688_752.npy,labels/1_688_752_map.npy
images/1_688_768.npy,labels/1_688_768_map.npy
images/1_688_784.npy,labels/1_688_784_map.npy
images/1_688_800.npy,labels/1_688_800_map.npy
images/1_688_816.npy,labels/1_688_816_map.npy
images/1_688_832.npy,labels/1_688_832_map.npy
images/1_688_848.npy,labels/1_688_848_map.npy
images/1_688_864.npy,labels/1_688_864_map.npy
images/1_688_880.npy,labels/1_688_880_map.npy
images/1_688_896.npy,labels/1_688_896_map.npy
images/1_688_912.npy,labels/1_688_912_map.npy
images/1_688_928.npy,labels/1_688_928_map.npy
images/1_688_944.npy,labels/1_688_944_map.npy
images/1_688_960.npy,labels/1_688_960_map.npy
images/1_688_976.npy,labels/1_688_976_map.npy
images/1_688_992.npy,labels/1_688_992_map.npy
images/1_688_1008.npy,labels/1_688_1008_map.npy
